RISK_ID,SEARCH_TERM_ID,GOOGLE_INDEX,TITLE,LINK,PUBLISHED_DATE,SUMMARY,KEYWORDS,SENTIMENT_COMPOUND,SENTIMENT,SOURCE,SOURCE_URL,PAYWALLED,CREDIBILITY_TYPE,QUALITY_SCORE,SCORE_RELEVANCE,SCORE_RECENCY,SCORE_LENGTH_150,SCORE_LENGTH_500,SCORE_WHITELIST_BONUS,SCORE_CLICKBAIT_PENALTY
1,6,22,How Income Matters for Longevity - The National Council on Aging (NCOA),https://www.ncoa.org/article/addressing-the-nations-retirement-crisis-the-80-percent-financially-struggling/,2025-10-19 07:46:00,"The latest report from the National Council on Aging (NCOA) and LeadingAge LTSS Center @ UMass Boston reveals a stark reality: Older adults with the fewest financial resources die, on average, nine years earlier than those with the greatest wealth.

“Low-Income Older Adults Die 9 Years Earlier than Those with Greatest Wealth,” which draws on nationally representative data from the Health and Retirement Study, highlights the widening wealth gap among Americans age 60+ and the devastating impact o","income older, incomes elder, aging america, longevity mortality, future aging",0.4215,Positive,ncoa,https://www.ncoa.org/article/addressing-the-nations-retirement-crisis-the-80-percent-financially-struggling/,False,Relevant Article,1,0,1,0,0,0,0
1,6,90,The Hoover Institution and European Central Bank Team Up to Pinpoint Threats to Global Financial Stability - Hoover Institution,https://www.hoover.org/news/hoover-institution-and-european-central-bank-team-pinpoint-threats-global-financial-stability,2025-10-19 07:46:00,"In a landmark collaboration, the Hoover Institution’s Financial Regulation Working Group joined forces with the European Central Bank (ECB) to tackle one of the most pressing questions facing the global economy: What could trigger the next financial crisis? The conference drew senior officials from the world’s most influential financial institutions, including the ECB, the Federal Reserve, the Bank for International Settlements, and the European Banking Authority.

Several Stanford scholars, led","financial regulation, financial regulatory, financial crisis, hoover ecb, hoover financial",-0.4779,Negative,hoover,https://www.hoover.org/news/hoover-institution-and-european-central-bank-team-pinpoint-threats-global-financial-stability,False,Relevant Article,2,1,1,0,0,0,0
1,6,15,US says 'all options' on table to help stabilise Argentina's fiscal turmoil - BBC,https://www.bbc.com/news/articles/czdjrnvp972o,2025-10-19 07:44:00,"US ready to help with Argentina's fiscal turmoil

22 September 2025 Share Save Natalie Sherman Share Save

Getty Images

US Treasury Secretary Scott Bessent has said the US is ""ready to do what is needed"" to help stabilise Argentina's escalating financial turmoil. ""All options for stabilization are on the table,"" Bessent wrote on social media, calling Argentina a ""systematically important US ally in Latin America"". The message helped to calm financial markets, which have been rattled as recent e","argentina fiscal, argentine pesos, argentine peso, president argentina, stabilise argentina",0.9601,Positive,bbc,https://www.bbc.com/news/articles/czdjrnvp972o,False,Mainstream,1,0,1,0,0,0,0
1,5,92,"Tariffs Have Pushed Up Inflation, And There Are More Price Hikes To Come, Economists Say - Investopedia",https://www.investopedia.com/tariffs-have-pushed-up-inflation-and-there-are-more-price-hikes-to-come-economists-say-11832086,2025-10-19 07:39:00,"Key Takeaways Consumers will pay $592 billion for President Donald Trump's import taxes by the end of 2025, according to a recent analysis.



Companies are passing through higher trade costs to consumers, and that's pushing up the cost of living, according to separate reports by Goldman Sachs and the Federal Reserve Bank of St. Louis.



U.S. consumers are footing much of the bill for tariffs, and are likely to pick up an increasing share of the import taxes in the coming months, several separa","tariff rates, increase tariff, tariffs, tariffs expect, tariffs significant",0.2023,Positive,investopedia,https://www.investopedia.com/tariffs-have-pushed-up-inflation-and-there-are-more-price-hikes-to-come-economists-say-11832086,False,Relevant Article,2,1,1,0,0,0,0
1,4,40,New York real estate moguls are selling properties — what you need to know about commercial real estate - Yahoo Finance,https://finance.yahoo.com/news/york-real-estate-moguls-selling-154300473.html,2025-10-19 07:32:00,"In September, the U.S. central bank started moving aggressively in this new direction and cut interest rates by 50 basis points (bps). Rates were cut by a further 0.025% in November and again in December.

Heightened demand plus insufficient supply could drive increased rents, and strong returns for those invested.

On the other hand, real estate for shopping centers is facing the opposite challenge. A recent report from Cushman & Wakefield commented that “for the first time in years, the retail","real estate, properties market, residential opportunities, sell properties, increased rents",0.7096,Positive,yahoo,https://finance.yahoo.com/news/york-real-estate-moguls-selling-154300473.html,False,Relevant Article,2,1,1,0,0,0,0
1,3,55,Bitmine Acquires $1.5B In ETH As Tom Lee Maintains Bullish Outlook - Mena FN,https://menafn.com/1110215789/Bitmine-Acquires-15B-In-ETH-As-Tom-Lee-Maintains-Bullish-Outlook,2025-10-19 07:27:00,"

BitMine Immersion Technologies has acquired nearly $1.5 billion worth of Ether in just a few days following a record crypto market liquidation.

The company now holds over 3 million ETH, representing 2.5% of the total supply, with ambitions to reach 5% - a significant accumulation since July when ETH was around $2,500.

Crypto analyst Tom Lee remains bullish on Ethereum, suggesting it could surpass Bitcoin and compete with traditional assets like gold.

Despite aggressive buying, confidence in","crypto market, crypto markets, cryptocurrency landscape, bullish ethereum, cryptocurrency",0.5778,Positive,menafn,https://menafn.com/1110215789/Bitmine-Acquires-15B-In-ETH-As-Tom-Lee-Maintains-Bullish-Outlook,False,Relevant Article,1,0,1,0,0,0,0
1,3,43,"Bitcoin Treasury Bubble About To Burst, Say 10x Research - TradingView",https://www.tradingview.com/news/coinpedia:499ac87a2094b:0-bitcoin-treasury-bubble-about-to-burst-say-10x-research/,2025-10-19 07:27:00,"For months, investors believed buying shares in Bitcoin treasury companies like MicroStrategy and Metaplanet was the smarter, safer way to gain exposure to the world’s largest cryptocurrency. It felt like a shortcut to Bitcoin profits until the Bitcoin treasury bubble bursts.

According to a new report by 10x Research, retail investors have lost over $17 billion chasing these so-called “Bitcoin treasury” stocks. And the crash didn’t come from a fall in Bitcoin’s price, but from something far mor","treasury bubble, speculative bitcoin, peak investors, investors lose, investors lost",0.8338,Positive,tradingview,https://www.tradingview.com/news/coinpedia:499ac87a2094b:0-bitcoin-treasury-bubble-about-to-burst-say-10x-research/,False,Relevant Article,1,0,1,0,0,0,0
1,3,39,BitMine accumulates $1.5B in Ether since crash despite Lee’s treasury bubble fears - Cointelegraph,https://cointelegraph.com/news/tom-lee-is-still-buying-eth-despite-saying-dat-bubble-has-burst,2025-10-19 07:27:00,"Fundstrat’s Tom Lee has echoed the sentiment that digital asset treasury hype may be coming to an end, but remains bullish on Ether, having purchased $1.5 billion worth since the market crash.

BitMine Immersion Technologies has scooped up a total of 379,271 Ether (ETH) worth almost $1.5 billion since the record crypto market liquidation event last weekend.

The acquisitions came in three separate purchases: 202,037 ETH after the weekend crash, 104,336 ETH on Thursday, and 72,898 ETH on Saturday","ether treasury, bitcoin treasurys, confirmed bitmine, eth worth, bullish ether",-0.6481,Negative,cointelegraph,https://cointelegraph.com/news/tom-lee-is-still-buying-eth-despite-saying-dat-bubble-has-burst,False,Relevant Article,1,0,1,0,0,0,0
1,2,17,"First Brands Collapse Blindsides Wall Street, Exposing Cracks in a Hot Corner of Finance - Yahoo Finance",https://finance.yahoo.com/news/first-brands-collapse-blindsides-wall-143554303.html,2025-10-19 07:24:00,"Jefferies is facing redemption requests from investors who had money in a hedge fund arm of the bank, Point Bonita Capital, which had a quarter of one of its portfolios — some $715 million — tied to First Brands. The situation is a particular threat to Jefferies’ reputation because the bank also helped First Brands sell a significant chunk of its long-term loans over the past decade.

Raistone, the company that called for the investigation, and that had facilitated First Brands’ short-term borro","bankruptcy brands, brands financial, brands creditors, funding brands, bankruptcy stakes",-0.7845,Negative,yahoo,https://finance.yahoo.com/news/first-brands-collapse-blindsides-wall-143554303.html,False,Relevant Article,1,0,1,0,0,0,0
1,2,6,Lehman Brothers Collapse: History and Impact on the Great Recession - Investopedia,https://www.investopedia.com/terms/l/lehman-brothers.asp,2025-10-19 07:23:00,"What Was Lehman Brothers?

Lehman Brothers was a global financial services firm. It provided investment banking, trading, investment management, private banking, research, brokerage, private equity, and associated services. The firm was one of the largest investment banks in the United States until Sept. 15, 2008, when it declared bankruptcy.

Its failure was largely caused and accelerated by the subprime mortgage crisis. Its bankruptcy remains the largest ever; this major event was the catalyst","bankruptcy lehman, creditors lehman, finance lehman, liquidation lehman, lehman assets",-0.7579,Negative,investopedia,https://www.investopedia.com/terms/l/lehman-brothers.asp,False,Relevant Article,1,0,1,0,0,0,0
1,3,51,"BMNR’s Tom Lee Says That The DAT Bubble May Have Already Burst, as Over $1.2B In Leveraged Positions Liquidated in the Crypto Markets - Tekedia",https://www.tekedia.com/bmnrs-tom-lee-says-that-the-dat-bubble-may-have-already-burst-as-over-1-2b-in-leveraged-positions-liquidated-in-the-crypto-markets/,2025-10-18 21:35:00,"Tom Lee, the well-known strategist from Fundstrat Global Advisors and current chairman of BitMine Immersion Technologies (ticker: BMNR), recently stated that the “bubble” in digital asset treasury (DAT) companies may have already burst.

He made these comments during an appearance on Fortune’s Crypto Playbook podcast amid a broader discussion on the crypto market’s volatility and the rise and potential fall of DATs.

What Are DATs?

DATs are publicly traded companies designed to give investors i","dat stocks, dat market, treasury dat, exposure cryptocurrencies, dats trading",0.5106,Positive,tekedia,https://www.tekedia.com/bmnrs-tom-lee-says-that-the-dat-bubble-may-have-already-burst-as-over-1-2b-in-leveraged-positions-liquidated-in-the-crypto-markets/,False,Relevant Article,1,0,1,0,0,0,0
1,6,108,Blog: Weakening Bank Capital Rules Puts Us All at Risk - Americans for Financial Reform,https://ourfinancialsecurity.org/news/blog-weakening-bank-capital-rules-puts-us-all-at-risk/,2025-10-18 07:56:00,"Weakening Bank Capital Rules Puts Us All at Risk

By: Oscar Valdés Viera

This summer, federal bank regulators proposed a rule to massively weaken the key post-2008 financial crisis banking regulation designed to make the mega banks more resilient and reduce the risk of their failure. The Trump regulators proposed reducing the enhanced supplementary leverage ratio (eSLR) by over $200 billion. The proposed rule would allow the eight biggest banks to use more borrowed money—or leverage—which would","banks resilient, weakening bank, banks stronger, forcing banks, prevents banks",-0.9531,Negative,ourfinancialsecurity,https://ourfinancialsecurity.org/news/blog-weakening-bank-capital-rules-puts-us-all-at-risk/,False,Relevant Article,2,1,1,0,0,0,0
1,6,61,Bradley Distinguished Lecture Series – Lubar College of Business - UW-Milwaukee,https://uwm.edu/business/event/bradley-distinguished-lecture-series-3/,2025-10-18 07:56:00,"Mortgage Finance Policy, Monetary Policy and Financial Crises

Douglas W. Diamond, 2022 recipient of the Nobel Memorial Prize in Economic Sciences and Merton H. Miller Distinguished Service Professor of Finance, University of Chicago – Booth School of Business

United States government policies have had a large influence on the types of available home mortgages since 1932. Those policies and many subsequent policy changes have been in response to financial crises. However, a large fraction of su","policy mortgages, mortgage policies, mortgage finance, monetary policy, finance policy",0.8176,Positive,uwm,https://uwm.edu/business/event/bradley-distinguished-lecture-series-3/,False,Relevant Article,1,0,1,0,0,0,0
1,6,97,Sentiment Mired at Global Financial Crisis Levels - Econbrowser,https://econbrowser.com/archives/2025/10/sentiment-mired-at-global-financial-crisis-levels,2025-10-18 07:56:00,"With today’s release of University of Michigan Survey of Consumers (preliminary) data, we have this picture.

Figure 1: U.Michigan Economic Sentiment (blue), Conference Board Confidence Index (brown), Gallup Confidence (green), all demeaned and divided by standard deviation 2021M01-2025m02. Red dashed line at “Liberation Day” Source: UMichigan, Gallup, Conference Board, and author’s calculations.

The above graph is normalized on 2021M01-2025M02 period mean and standard deviations. Over a longer","michigan sentiment, economic sentiment, michigan economic, sentiment evolves, sentiment index",0.3612,Positive,econbrowser,https://econbrowser.com/archives/2025/10/sentiment-mired-at-global-financial-crisis-levels,False,Relevant Article,2,1,1,0,0,0,0
1,6,90,Vista Hermosa community voices support for Prescott School amid financial crisis - Union-Bulletin,https://www.union-bulletin.com/news/local/education/vista-hermosa-community-voices-support-for-prescott-school-amid-financial-crisis/article_34a4d8d2-3113-49c2-bc71-3c6955faf373.html,2025-10-18 07:56:00,"Close Get email notifications on {{subject}} daily!

Your notification has been saved.

There was a problem saving your notification.

{{description}}

Email notifications are only sent once a day, and only if there are new matching items.","close email, notifications subject, notification saved, daily notification, email notifications",-0.3802,Negative,union-bulletin,https://www.union-bulletin.com/news/local/education/vista-hermosa-community-voices-support-for-prescott-school-amid-financial-crisis/article_34a4d8d2-3113-49c2-bc71-3c6955faf373.html,False,Relevant Article,2,1,1,0,0,0,0
